dataset,agent_type,provider,model,instance_idx,resolved,num_steps,success,has_output
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0014,1,74,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0015,0,24,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0016,1,38,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0017,1,40,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0018,1,52,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0019,1,24,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0000,0,34,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0001,0,18,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0002,0,12,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0003,0,30,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0004,0,184,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0005,0,26,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0006,1,20,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0007,0,202,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0008,0,0,0,False
terminalbench,single-agent,gemini,gemini-2.0-flash,0009,0,16,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0010,0,32,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0011,0,16,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0012,0,14,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0013,0,28,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0014,0,0,0,False
terminalbench,single-agent,gemini,gemini-2.0-flash,0015,0,0,0,False
terminalbench,single-agent,gemini,gemini-2.0-flash,0016,1,32,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0017,1,24,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0018,0,12,0,True
terminalbench,single-agent,gemini,gemini-2.0-flash,0019,0,18,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0000,0,40,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0001,1,68,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0002,0,336,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0003,0,50,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0004,0,360,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0005,0,58,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0006,1,24,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0007,0,24,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0008,0,0,0,False
terminalbench,single-agent,gemini,gemini-2.5-flash,0009,0,58,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0010,1,40,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0011,1,46,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0012,0,32,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0013,0,74,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0014,0,0,0,False
terminalbench,single-agent,gemini,gemini-2.5-flash,0015,0,0,0,False
terminalbench,single-agent,gemini,gemini-2.5-flash,0016,0,50,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0017,0,200,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0018,0,58,0,True
terminalbench,single-agent,gemini,gemini-2.5-flash,0019,0,26,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0000,0,14,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0001,0,38,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0002,1,54,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0003,0,84,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0004,1,42,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0005,0,60,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0006,1,16,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0007,0,20,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0008,0,0,0,False
terminalbench,single-agent,gemini,gemini-2.5-pro,0009,0,32,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0010,1,30,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0011,1,32,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0012,0,30,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0013,0,54,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0014,0,0,0,False
terminalbench,single-agent,gemini,gemini-2.5-pro,0015,0,0,0,False
terminalbench,single-agent,gemini,gemini-2.5-pro,0016,1,32,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0017,1,20,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0018,1,40,0,True
terminalbench,single-agent,gemini,gemini-2.5-pro,0019,1,16,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0000,0,10,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0001,1,16,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0002,1,46,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0003,1,12,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0004,1,24,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0005,0,86,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0006,1,38,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0007,0,34,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0008,0,64,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0009,0,40,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0010,1,20,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0011,1,42,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0012,0,82,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0013,0,202,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0014,1,20,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0015,0,28,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0016,1,50,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0017,1,18,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0018,1,32,0,True
terminalbench,single-agent,gemini,gemini-3-flash-preview,0019,1,14,0,True
terminalbench,single-agent,openai,gpt-5,0000,0,14,0,True
terminalbench,single-agent,openai,gpt-5,0001,1,22,0,True
terminalbench,single-agent,openai,gpt-5,0002,1,36,0,True
terminalbench,single-agent,openai,gpt-5,0003,1,20,0,True
terminalbench,single-agent,openai,gpt-5,0004,1,16,0,True
terminalbench,single-agent,openai,gpt-5,0005,0,30,0,True
terminalbench,single-agent,openai,gpt-5,0006,1,20,0,True
terminalbench,single-agent,openai,gpt-5,0007,0,36,0,True
terminalbench,single-agent,openai,gpt-5,0008,0,38,0,True
terminalbench,single-agent,openai,gpt-5,0009,0,54,0,True
terminalbench,single-agent,openai,gpt-5,0010,1,16,0,True
terminalbench,single-agent,openai,gpt-5,0011,0,28,0,True
terminalbench,single-agent,openai,gpt-5,0012,0,74,0,True
terminalbench,single-agent,openai,gpt-5,0013,0,20,0,True
terminalbench,single-agent,openai,gpt-5,0014,0,40,0,True
terminalbench,single-agent,openai,gpt-5,0015,0,0,0,False
terminalbench,single-agent,openai,gpt-5,0016,0,0,0,False
terminalbench,single-agent,openai,gpt-5,0017,0,0,0,False
terminalbench,single-agent,openai,gpt-5,0018,0,0,0,False
terminalbench,single-agent,openai,gpt-5,0019,0,0,0,False
terminalbench,single-agent,openai,gpt-5-mini,0000,0,10,0,True
terminalbench,single-agent,openai,gpt-5-mini,0001,1,16,0,True
terminalbench,single-agent,openai,gpt-5-mini,0002,1,12,0,True
terminalbench,single-agent,openai,gpt-5-mini,0003,1,24,0,True
terminalbench,single-agent,openai,gpt-5-mini,0004,0,12,0,True
terminalbench,single-agent,openai,gpt-5-mini,0005,0,44,0,True
terminalbench,single-agent,openai,gpt-5-mini,0006,1,26,0,True
terminalbench,single-agent,openai,gpt-5-mini,0007,0,46,0,True
terminalbench,single-agent,openai,gpt-5-mini,0008,0,20,0,True
terminalbench,single-agent,openai,gpt-5-mini,0009,0,108,0,True
terminalbench,single-agent,openai,gpt-5-mini,0010,1,16,0,True
terminalbench,single-agent,openai,gpt-5-mini,0011,0,22,0,True
terminalbench,single-agent,openai,gpt-5-mini,0012,0,50,0,True
terminalbench,single-agent,openai,gpt-5-mini,0013,0,16,0,True
terminalbench,single-agent,openai,gpt-5-mini,0014,0,12,0,True
terminalbench,single-agent,openai,gpt-5-mini,0015,0,26,0,True
terminalbench,single-agent,openai,gpt-5-mini,0016,0,22,0,True
terminalbench,single-agent,openai,gpt-5-mini,0017,0,0,0,False
terminalbench,single-agent,openai,gpt-5-mini,0018,0,14,0,True
terminalbench,single-agent,openai,gpt-5-mini,0019,1,18,0,True
terminalbench,single-agent,openai,gpt-5-nano,0000,0,24,0,True
terminalbench,single-agent,openai,gpt-5-nano,0001,1,20,0,True
terminalbench,single-agent,openai,gpt-5-nano,0002,1,18,0,True
terminalbench,single-agent,openai,gpt-5-nano,0003,1,24,0,True
terminalbench,single-agent,openai,gpt-5-nano,0004,1,48,0,True
terminalbench,single-agent,openai,gpt-5-nano,0005,0,200,0,True
terminalbench,single-agent,openai,gpt-5-nano,0006,1,36,0,True
terminalbench,single-agent,openai,gpt-5-nano,0007,0,32,0,True
terminalbench,single-agent,openai,gpt-5-nano,0008,0,6,0,True
terminalbench,single-agent,openai,gpt-5-nano,0009,0,98,0,True
terminalbench,single-agent,openai,gpt-5-nano,0010,0,72,0,True
terminalbench,single-agent,openai,gpt-5-nano,0011,0,104,0,True
terminalbench,single-agent,openai,gpt-5-nano,0012,0,14,0,True
terminalbench,single-agent,openai,gpt-5-nano,0013,0,22,0,True
terminalbench,single-agent,openai,gpt-5-nano,0014,0,10,0,True
terminalbench,single-agent,openai,gpt-5-nano,0015,0,42,0,True
terminalbench,single-agent,openai,gpt-5-nano,0016,0,18,0,True
terminalbench,single-agent,openai,gpt-5-nano,0017,0,52,0,True
terminalbench,single-agent,openai,gpt-5-nano,0018,0,30,0,True
terminalbench,single-agent,openai,gpt-5-nano,0019,0,10,0,True
